Distance
2.799362971864898
6.967577440985318
3.329638777108028
5.5576192921605605
5.53295530121902
7.395086617305361
8.332318273083917
1.5702740899447738
1.9772299404801994
3.662602654818831
2.3143044833479256
3.411852080246498
18.37878391660493
8.916032725367053
12.570414049872037
12.85816061085668
5.820701862203664
5.471295323865167
5.561729957317484
6.046788445834456
5.915247160812904
2.4211817774279365
2.3636324652310075
2.0101152617355873
2.5568337276064117
14.30511474609375
11.452313127188846
7.016905422868399
1.0482196150154903
22.057829232051454
10.782274706610318
10.469864154684133
2.6390470307448815
2.6554896913725754
2.811694967335668
2.5116164108802534
2.9473469175141433
2.9761215736126077
101.7718479551118
94.31510136045259
